bucket_id,name,owner,metadata,created_at,updated_at
catalog,products/620.Image.023433.jpg,null,"{""eTag"":""\""a01207080edc1e3412dc10ed9519e667-1\"""",""size"":76381,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:39.000Z"",""contentLength"":76381,""httpStatusCode"":200}",2026-03-08 23:18:39.08306+00,2026-03-08 23:18:39.08306+00
catalog,products/627.Image.205124.jpg,null,"{""eTag"":""\""7f163639e1c911d901ac919c5d135b7d-1\"""",""size"":23408,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:39.000Z"",""contentLength"":23408,""httpStatusCode"":200}",2026-03-08 23:18:39.0638+00,2026-03-08 23:18:39.0638+00
catalog,products/618.Image.234450.jpg,null,"{""eTag"":""\""756fd8e0c5beeb3b67955195d629b4d7-1\"""",""size"":81883,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:39.000Z"",""contentLength"":81883,""httpStatusCode"":200}",2026-03-08 23:18:39.054157+00,2026-03-08 23:18:39.054157+00
catalog,products/620.Image.141808.jpg,null,"{""eTag"":""\""1bdb84d5648e830bf7483308ae2b24a6-1\"""",""size"":38479,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:39.000Z"",""contentLength"":38479,""httpStatusCode"":200}",2026-03-08 23:18:39.038126+00,2026-03-08 23:18:39.038126+00
catalog,products/621.Image.141923.jpg,null,"{""eTag"":""\""da18057012ef3b1d10cfe54d709eb446-1\"""",""size"":23165,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:39.000Z"",""contentLength"":23165,""httpStatusCode"":200}",2026-03-08 23:18:39.019263+00,2026-03-08 23:18:39.019263+00
catalog,products/619.Image.135806.jpg,null,"{""eTag"":""\""b7b6489aef061bf3526f9d89a9fbd97a-1\"""",""size"":52247,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:39.000Z"",""contentLength"":52247,""httpStatusCode"":200}",2026-03-08 23:18:39.017396+00,2026-03-08 23:18:39.017396+00
catalog,products/618.Image.142652.png,null,"{""eTag"":""\""f8eef1fbe732f02ab2b30dc222cb356b-1\"""",""size"":265293,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:38.000Z"",""contentLength"":265293,""httpStatusCode"":200}",2026-03-08 23:18:38.18806+00,2026-03-08 23:18:38.18806+00
catalog,products/614.Image.142618.png,null,"{""eTag"":""\""f8eef1fbe732f02ab2b30dc222cb356b-1\"""",""size"":265293,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:38.000Z"",""contentLength"":265293,""httpStatusCode"":200}",2026-03-08 23:18:37.797564+00,2026-03-08 23:18:37.797564+00
catalog,products/617.Image.142706.png,null,"{""eTag"":""\""f8eef1fbe732f02ab2b30dc222cb356b-1\"""",""size"":265293,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:38.000Z"",""contentLength"":265293,""httpStatusCode"":200}",2026-03-08 23:18:37.73497+00,2026-03-08 23:18:37.73497+00
catalog,products/615.Image.231603.jpg,null,"{""eTag"":""\""786e4a889701ed404019fd133ddbea71-1\"""",""size"":74226,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:38.000Z"",""contentLength"":74226,""httpStatusCode"":200}",2026-03-08 23:18:37.729131+00,2026-03-08 23:18:37.729131+00
catalog,products/615.Image.142604.png,null,"{""eTag"":""\""f8eef1fbe732f02ab2b30dc222cb356b-1\"""",""size"":265293,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:38.000Z"",""contentLength"":265293,""httpStatusCode"":200}",2026-03-08 23:18:37.715863+00,2026-03-08 23:18:37.715863+00
catalog,products/616.Image.142630.png,null,"{""eTag"":""\""f8eef1fbe732f02ab2b30dc222cb356b-1\"""",""size"":265293,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:38.000Z"",""contentLength"":265293,""httpStatusCode"":200}",2026-03-08 23:18:37.708932+00,2026-03-08 23:18:37.708932+00
catalog,products/616.Image.231634.jpg,null,"{""eTag"":""\""4726ea99e615b4759c2d9a044440d6cb-1\"""",""size"":76578,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:38.000Z"",""contentLength"":76578,""httpStatusCode"":200}",2026-03-08 23:18:37.693503+00,2026-03-08 23:18:37.693503+00
catalog,products/617.Image.234442.jpg,null,"{""eTag"":""\""2241863e662ec6c3de28b9e78a4cd544-1\"""",""size"":76581,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:38.000Z"",""contentLength"":76581,""httpStatusCode"":200}",2026-03-08 23:18:37.646293+00,2026-03-08 23:18:37.646293+00
catalog,products/614.Image.231645.jpg,null,"{""eTag"":""\""3b38ed2ebaf0f0de747a827ecd864077-1\"""",""size"":81213,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:38.000Z"",""contentLength"":81213,""httpStatusCode"":200}",2026-03-08 23:18:37.639096+00,2026-03-08 23:18:37.639096+00
catalog,products/617.Image.142640.png,null,"{""eTag"":""\""f8eef1fbe732f02ab2b30dc222cb356b-1\"""",""size"":265293,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:38.000Z"",""contentLength"":265293,""httpStatusCode"":200}",2026-03-08 23:18:37.63292+00,2026-03-08 23:18:37.63292+00
catalog,products/607.Image.210026.jpg,null,"{""eTag"":""\""314c39e8ff49a5276969152383a3ed50-1\"""",""size"":82565,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:37.000Z"",""contentLength"":82565,""httpStatusCode"":200}",2026-03-08 23:18:36.880259+00,2026-03-08 23:18:36.880259+00
catalog,products/613.Image.142548.png,null,"{""eTag"":""\""f8eef1fbe732f02ab2b30dc222cb356b-1\"""",""size"":265293,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:37.000Z"",""contentLength"":265293,""httpStatusCode"":200}",2026-03-08 23:18:36.588695+00,2026-03-08 23:18:36.588695+00
catalog,products/610.Image.193828.png,null,"{""eTag"":""\""ce0f3da1d8e3d6fbfa5a562e85057aa6-1\"""",""size"":264991,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:37.000Z"",""contentLength"":264991,""httpStatusCode"":200}",2026-03-08 23:18:36.588218+00,2026-03-08 23:18:36.588218+00
catalog,products/611.Image.193926.png,null,"{""eTag"":""\""ec4cfc338ffdd76c48a9d1bce05547a3-1\"""",""size"":245392,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:37.000Z"",""contentLength"":245392,""httpStatusCode"":200}",2026-03-08 23:18:36.570064+00,2026-03-08 23:18:36.570064+00
catalog,products/613.Image.231620.jpg,null,"{""eTag"":""\""5cecf9a2ad8cc89bda1b31e65dc67df6-1\"""",""size"":72159,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:37.000Z"",""contentLength"":72159,""httpStatusCode"":200}",2026-03-08 23:18:36.552097+00,2026-03-08 23:18:36.552097+00
catalog,products/612.Image.000635.jpg,null,"{""eTag"":""\""72f2e68c4cee6f4c312cb3045d1cd928-1\"""",""size"":92104,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:37.000Z"",""contentLength"":92104,""httpStatusCode"":200}",2026-03-08 23:18:36.490646+00,2026-03-08 23:18:36.490646+00
catalog,products/606.Image.205925.jpg,null,"{""eTag"":""\""4679fa20a1404c86677e3db133ed29ce-1\"""",""size"":79191,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:37.000Z"",""contentLength"":79191,""httpStatusCode"":200}",2026-03-08 23:18:36.467398+00,2026-03-08 23:18:36.467398+00
catalog,products/605.Image.205840.jpg,null,"{""eTag"":""\""5a47e10b47e6306a80f26cf4bb16965b-1\"""",""size"":87636,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:37.000Z"",""contentLength"":87636,""httpStatusCode"":200}",2026-03-08 23:18:36.465998+00,2026-03-08 23:18:36.465998+00
catalog,products/608.Image.210106.jpg,null,"{""eTag"":""\""d8c9b3ca0e96d9b44b753d961304eeef-1\"""",""size"":91158,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:37.000Z"",""contentLength"":91158,""httpStatusCode"":200}",2026-03-08 23:18:36.454385+00,2026-03-08 23:18:36.454385+00
catalog,products/612.Image.194025.png,null,"{""eTag"":""\""278e941ec7694d62be871e2d760e2ffa-1\"""",""size"":50689,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:37.000Z"",""contentLength"":50689,""httpStatusCode"":200}",2026-03-08 23:18:36.382512+00,2026-03-08 23:18:36.382512+00
catalog,products/599.Image.000605.jpg,null,"{""eTag"":""\""d4758ccac1c89ab2096ae34f2be3ec35-1\"""",""size"":94201,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:36.000Z"",""contentLength"":94201,""httpStatusCode"":200}",2026-03-08 23:18:35.753865+00,2026-03-08 23:18:35.753865+00
catalog,products/603.Image.205654.jpg,null,"{""eTag"":""\""b3fcad03efe36376df5e47b1983f0519-1\"""",""size"":129400,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:36.000Z"",""contentLength"":129400,""httpStatusCode"":200}",2026-03-08 23:18:35.674823+00,2026-03-08 23:18:35.674823+00
catalog,products/604.Image.205744.jpg,null,"{""eTag"":""\""8d962cc87f1a98123a6db9abbbb616c9-1\"""",""size"":88932,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:36.000Z"",""contentLength"":88932,""httpStatusCode"":200}",2026-03-08 23:18:35.627796+00,2026-03-08 23:18:35.627796+00
catalog,products/598.Image.020256.jpg,null,"{""eTag"":""\""c841cb6b668c0181ec542e3d1c3b3ac4-1\"""",""size"":44410,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:36.000Z"",""contentLength"":44410,""httpStatusCode"":200}",2026-03-08 23:18:35.612317+00,2026-03-08 23:18:35.612317+00
catalog,products/599.Image.011947.jpg,null,"{""eTag"":""\""e84ea7b761638c7698263bcab9ff9705-1\"""",""size"":89588,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:36.000Z"",""contentLength"":89588,""httpStatusCode"":200}",2026-03-08 23:18:35.607672+00,2026-03-08 23:18:35.607672+00
catalog,products/602.Image.205539.jpg,null,"{""eTag"":""\""158995ebcf4b7618099508e09e7645ca-1\"""",""size"":109712,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:36.000Z"",""contentLength"":109712,""httpStatusCode"":200}",2026-03-08 23:18:35.59891+00,2026-03-08 23:18:35.59891+00
catalog,products/601.Image.205451.jpg,null,"{""eTag"":""\""ddb5cec3466987971fd2f1474fec6edb-1\"""",""size"":89742,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:36.000Z"",""contentLength"":89742,""httpStatusCode"":200}",2026-03-08 23:18:35.595648+00,2026-03-08 23:18:35.595648+00
catalog,products/600.Image.232215.jpg,null,"{""eTag"":""\""9063b6639e4d5801ffe7ef9a170443a7-1\"""",""size"":66241,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:36.000Z"",""contentLength"":66241,""httpStatusCode"":200}",2026-03-08 23:18:35.587685+00,2026-03-08 23:18:35.587685+00
catalog,products/597.Image.015659.jpg,null,"{""eTag"":""\""b61a9afccd0b68bc07f6ba712340a7c9-1\"""",""size"":53998,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:36.000Z"",""contentLength"":53998,""httpStatusCode"":200}",2026-03-08 23:18:35.575289+00,2026-03-08 23:18:35.575289+00
catalog,products/600.Image.204934.jpg,null,"{""eTag"":""\""225ab44927393b8252ebc2f3934d0dc8-1\"""",""size"":93174,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:36.000Z"",""contentLength"":93174,""httpStatusCode"":200}",2026-03-08 23:18:35.573636+00,2026-03-08 23:18:35.573636+00
catalog,products/596.Image.190102.jpg,null,"{""eTag"":""\""d146a3933b1042af9e64f5b799ce8ff0-1\"""",""size"":211130,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:35.000Z"",""contentLength"":211130,""httpStatusCode"":200}",2026-03-08 23:18:34.533385+00,2026-03-08 23:18:34.533385+00
catalog,products/593.Image.190007.jpg,null,"{""eTag"":""\""a677b286178e79c424e0f927035e0f29-1\"""",""size"":197298,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:34.000Z"",""contentLength"":197298,""httpStatusCode"":200}",2026-03-08 23:18:34.521171+00,2026-03-08 23:18:34.521171+00
catalog,products/594.Image.190025.jpg,null,"{""eTag"":""\""352df330dd7b5da86a4e915b9980bc7d-1\"""",""size"":205791,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:34.000Z"",""contentLength"":205791,""httpStatusCode"":200}",2026-03-08 23:18:34.505055+00,2026-03-08 23:18:34.505055+00
catalog,products/595.Image.190054.jpg,null,"{""eTag"":""\""3bd7eb7134ad292d3e65ff6f2f4201dc-1\"""",""size"":212493,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:34.000Z"",""contentLength"":212493,""httpStatusCode"":200}",2026-03-08 23:18:34.481489+00,2026-03-08 23:18:34.481489+00
catalog,products/589.Image.190047.jpg,null,"{""eTag"":""\""f351c9389f46b2c452f60fb3457a46ab-1\"""",""size"":200641,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:34.000Z"",""contentLength"":200641,""httpStatusCode"":200}",2026-03-08 23:18:34.469768+00,2026-03-08 23:18:34.469768+00
catalog,products/587.Image.190033.jpg,null,"{""eTag"":""\""131433a99b9a0a8026934504aa828dad-1\"""",""size"":201419,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:34.000Z"",""contentLength"":201419,""httpStatusCode"":200}",2026-03-08 23:18:34.443985+00,2026-03-08 23:18:34.443985+00
catalog,products/588.Image.185949.jpg,null,"{""eTag"":""\""336e4eafb19f535e4100c7ad872bccf3-1\"""",""size"":210903,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:34.000Z"",""contentLength"":210903,""httpStatusCode"":200}",2026-03-08 23:18:34.414748+00,2026-03-08 23:18:34.414748+00
catalog,products/590.Image.190014.jpg,null,"{""eTag"":""\""44256e82dba063cc2440479128b2a683-1\"""",""size"":207076,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:35.000Z"",""contentLength"":207076,""httpStatusCode"":200}",2026-03-08 23:18:34.41106+00,2026-03-08 23:18:34.41106+00
catalog,products/592.Image.185959.jpg,null,"{""eTag"":""\""859807513a51b01b4b0c7b27156ee555-1\"""",""size"":217354,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:34.000Z"",""contentLength"":217354,""httpStatusCode"":200}",2026-03-08 23:18:34.409071+00,2026-03-08 23:18:34.409071+00
catalog,products/591.Image.190040.jpg,null,"{""eTag"":""\""76bea9e56ef39089fee8ab9c5e2bae27-1\"""",""size"":221366,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:34.000Z"",""contentLength"":221366,""httpStatusCode"":200}",2026-03-08 23:18:34.369494+00,2026-03-08 23:18:34.369494+00
catalog,products/583.Image.025142.jpg,null,"{""eTag"":""\""53f0af28359e938b827f6e3da286ad60-1\"""",""size"":108999,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:34.000Z"",""contentLength"":108999,""httpStatusCode"":200}",2026-03-08 23:18:33.630957+00,2026-03-08 23:18:33.630957+00
catalog,products/578.Image.025057.jpg,null,"{""eTag"":""\""eeeec0c2bf10afe77972c788bca29b73-1\"""",""size"":113877,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:34.000Z"",""contentLength"":113877,""httpStatusCode"":200}",2026-03-08 23:18:33.602605+00,2026-03-08 23:18:33.602605+00
catalog,products/586.Image.025413.jpg,null,"{""eTag"":""\""338045f466339af9a60461053ff21a50-1\"""",""size"":114807,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:34.000Z"",""contentLength"":114807,""httpStatusCode"":200}",2026-03-08 23:18:33.58795+00,2026-03-08 23:18:33.58795+00
catalog,products/581.Image.025042.jpg,null,"{""eTag"":""\""bb9a90c1b4f974fc04fcd14357a464a1-1\"""",""size"":104470,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:34.000Z"",""contentLength"":104470,""httpStatusCode"":200}",2026-03-08 23:18:33.586273+00,2026-03-08 23:18:33.586273+00
catalog,products/579.Image.025111.jpg,null,"{""eTag"":""\""948f01c139a1841eaeb55a28b3984e7f-1\"""",""size"":106340,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:34.000Z"",""contentLength"":106340,""httpStatusCode"":200}",2026-03-08 23:18:33.585595+00,2026-03-08 23:18:33.585595+00
catalog,products/584.Image.015551.jpg,null,"{""eTag"":""\""72f1fdb27b537e41dc73f51e8198381e-1\"""",""size"":99866,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:34.000Z"",""contentLength"":99866,""httpStatusCode"":200}",2026-03-08 23:18:33.583844+00,2026-03-08 23:18:33.583844+00
catalog,products/582.Image.025135.jpg,null,"{""eTag"":""\""550711895a875c84dd64c396292847bf-1\"""",""size"":105342,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:34.000Z"",""contentLength"":105342,""httpStatusCode"":200}",2026-03-08 23:18:33.579701+00,2026-03-08 23:18:33.579701+00
catalog,products/585.Image.021215.jpg,null,"{""eTag"":""\""32f294608af10dd762471d22eba6626b-1\"""",""size"":111918,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:34.000Z"",""contentLength"":111918,""httpStatusCode"":200}",2026-03-08 23:18:33.563421+00,2026-03-08 23:18:33.563421+00
catalog,products/580.Image.025002.jpg,null,"{""eTag"":""\""8edce02d15f47701fc46884594a954de-1\"""",""size"":114688,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:34.000Z"",""contentLength"":114688,""httpStatusCode"":200}",2026-03-08 23:18:33.541416+00,2026-03-08 23:18:33.541416+00
catalog,products/577.Image.235358.jpg,null,"{""eTag"":""\""9747a49e6d80de3e930956073ff7c3cc-1\"""",""size"":72842,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:34.000Z"",""contentLength"":72842,""httpStatusCode"":200}",2026-03-08 23:18:33.540408+00,2026-03-08 23:18:33.540408+00
catalog,products/575.Image.235234.jpg,null,"{""eTag"":""\""864f7f7fd02dbeb04448ee183218853d-1\"""",""size"":75299,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:33.000Z"",""contentLength"":75299,""httpStatusCode"":200}",2026-03-08 23:18:32.85583+00,2026-03-08 23:18:32.85583+00
catalog,products/570.Image.235318.jpg,null,"{""eTag"":""\""284ff9aa5cb3fce01646a6b9e6cf080b-1\"""",""size"":77843,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:33.000Z"",""contentLength"":77843,""httpStatusCode"":200}",2026-03-08 23:18:32.843637+00,2026-03-08 23:18:32.843637+00
catalog,products/571.Image.235413.jpg,null,"{""eTag"":""\""68a9ce0c1ea69f1f56666e0be05c0535-1\"""",""size"":87590,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:33.000Z"",""contentLength"":87590,""httpStatusCode"":200}",2026-03-08 23:18:32.841698+00,2026-03-08 23:18:32.841698+00
catalog,products/574.Image.235330.jpg,null,"{""eTag"":""\""c74546c978481d64611bb153602b4ce2-1\"""",""size"":72031,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:33.000Z"",""contentLength"":72031,""httpStatusCode"":200}",2026-03-08 23:18:32.840528+00,2026-03-08 23:18:32.840528+00
catalog,products/569.Image.202327.jpg,null,"{""eTag"":""\""4fa17a854da473de2ecaff4c82f02f70-1\"""",""size"":109761,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:33.000Z"",""contentLength"":109761,""httpStatusCode"":200}",2026-03-08 23:18:32.832404+00,2026-03-08 23:18:32.832404+00
catalog,products/573.Image.235342.jpg,null,"{""eTag"":""\""3b496e92da25c3a6f97eb0596c98d55f-1\"""",""size"":82870,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:33.000Z"",""contentLength"":82870,""httpStatusCode"":200}",2026-03-08 23:18:32.817953+00,2026-03-08 23:18:32.817953+00
catalog,products/567.Image.202314.jpg,null,"{""eTag"":""\""5a843a1c23e3b7215ba2b775320dc805-1\"""",""size"":113783,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:33.000Z"",""contentLength"":113783,""httpStatusCode"":200}",2026-03-08 23:18:32.811139+00,2026-03-08 23:18:32.811139+00
catalog,products/576.Image.235302.jpg,null,"{""eTag"":""\""0a7832dd87cbf601fd4c26ec7f8e16da-1\"""",""size"":77252,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:33.000Z"",""contentLength"":77252,""httpStatusCode"":200}",2026-03-08 23:18:32.810917+00,2026-03-08 23:18:32.810917+00
catalog,products/568.Image.191455.jpg,null,"{""eTag"":""\""02f67b403bb074bb9b9ea0084422931c-1\"""",""size"":115716,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:33.000Z"",""contentLength"":115716,""httpStatusCode"":200}",2026-03-08 23:18:32.808498+00,2026-03-08 23:18:32.808498+00
catalog,products/572.Image.235350.jpg,null,"{""eTag"":""\""b3dc47c7ddccb4b51286d5acbabe38a7-1\"""",""size"":88859,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:33.000Z"",""contentLength"":88859,""httpStatusCode"":200}",2026-03-08 23:18:32.804599+00,2026-03-08 23:18:32.804599+00
catalog,products/560.Image.192947.jpg,null,"{""eTag"":""\""8b193a7d3382204a580e5187f8fa42d0-1\"""",""size"":102661,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:32.000Z"",""contentLength"":102661,""httpStatusCode"":200}",2026-03-08 23:18:32.084+00,2026-03-08 23:18:32.084+00
catalog,products/565.Image.202343.jpg,null,"{""eTag"":""\""ccf9fef660c2f73d815cfaf5a84ee2aa-1\"""",""size"":89253,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:32.000Z"",""contentLength"":89253,""httpStatusCode"":200}",2026-03-08 23:18:32.07535+00,2026-03-08 23:18:32.07535+00
catalog,products/563.Image.191528.jpg,null,"{""eTag"":""\""8824ab9b8dc0f87ce0962f290804bfbc-1\"""",""size"":91226,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:32.000Z"",""contentLength"":91226,""httpStatusCode"":200}",2026-03-08 23:18:32.016205+00,2026-03-08 23:18:32.016205+00
catalog,products/567.Image.191446.jpg,null,"{""eTag"":""\""6aac6b67249efdcac98ac817c8b660a1-1\"""",""size"":87291,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:32.000Z"",""contentLength"":87291,""httpStatusCode"":200}",2026-03-08 23:18:32.015368+00,2026-03-08 23:18:32.015368+00
catalog,products/565.Image.191519.jpg,null,"{""eTag"":""\""575d2515748d68e356f05bcafa3d36d1-1\"""",""size"":95299,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:32.000Z"",""contentLength"":95299,""httpStatusCode"":200}",2026-03-08 23:18:32.005059+00,2026-03-08 23:18:32.005059+00
catalog,products/566.Image.202354.jpg,null,"{""eTag"":""\""42e672462422b4f5717da65b07bbd2a0-1\"""",""size"":94188,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:32.000Z"",""contentLength"":94188,""httpStatusCode"":200}",2026-03-08 23:18:31.980548+00,2026-03-08 23:18:31.980548+00
catalog,products/564.Image.191510.jpg,null,"{""eTag"":""\""286a84ade2c3c5d1008638b6255ccd5c-1\"""",""size"":85790,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:32.000Z"",""contentLength"":85790,""httpStatusCode"":200}",2026-03-08 23:18:31.976666+00,2026-03-08 23:18:31.976666+00
catalog,products/566.Image.191409.jpg,null,"{""eTag"":""\""63da6d155eb786a6bb1b1ba4978e6e71-1\"""",""size"":92961,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:32.000Z"",""contentLength"":92961,""httpStatusCode"":200}",2026-03-08 23:18:31.969994+00,2026-03-08 23:18:31.969994+00
catalog,products/561.Image.193043.jpg,null,"{""eTag"":""\""268f2ddf83952c19a90ee1e541f8157d-1\"""",""size"":103210,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:32.000Z"",""contentLength"":103210,""httpStatusCode"":200}",2026-03-08 23:18:31.958881+00,2026-03-08 23:18:31.958881+00
catalog,products/562.Image.153720.jpg,null,"{""eTag"":""\""ebc631441f1e877b88ac56bc8d7deb2f-1\"""",""size"":88769,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:32.000Z"",""contentLength"":88769,""httpStatusCode"":200}",2026-03-08 23:18:31.94945+00,2026-03-08 23:18:31.94945+00
